UPC,Market_Name,MskdName,WEEK_START_parsed,Parent_Company,PRODUCT_TYPE,EST_ACV_avg,UNITS_sum,DOLLARS_sum,RegPrice_avg,AvgPrice_avg,Discount_avg,D_avg,PR_avg,prediction,Revenue_Baseline,Incr. Revenue,COGS_per_unit_zero_discount,COGS_discount,Gross_Profit_discount,COGS_zero_discount,Gross_Profit_zero_discount,Incr. Gross Profit
00-01-28400-03854,NEW_YORK,"Chain112,",2011-08-15T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,929,2777.71,4.266923077,2.99,0.296153846,0.461538462,0.923076923,452.66873,1931.50265,846.2073498,2.519647917,2340.752915,436.9570854,1140.565822,790.9368278,-353.9797423
00-01-28400-03854,NEW_YORK,"Chain112,",2011-08-29T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,871,2162.76,4.266923077,2.482307692,0.418461538,0.615384615,1,370.75128,1581.967192,580.7928076,2.519647917,2194.613335,-31.85333542,934.1626903,647.8045022,-679.6578376
00-01-28400-03854,NEW_YORK,"Chain112,",2011-09-05T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,54.45455833,1429,3058.06,4.265,2.14,0.496666667,0.5,1,302.88818,1291.818088,1766.241912,2.519647917,3600.576873,-542.5168729,763.1715717,528.646516,-1071.163389
00-01-28400-03854,NEW_YORK,"Chain112,",2011-09-19T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,673,2008.27,4.266923077,2.981538462,0.298461538,0.923076923,0.923076923,295.6179,1261.378839,746.8911605,2.519647917,1695.723048,312.5469521,744.8530259,516.5258136,-203.9788615
00-01-28400-03854,NEW_YORK,"Chain112,",2011-10-17T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,730,2182.7,4.266923077,2.99,0.296153846,0.461538462,1,315.22842,1345.05542,837.6445802,2.519647917,1839.342979,343.3570208,794.2646317,550.7907881,-207.4337672
00-01-28400-03854,NEW_YORK,"Chain112,",2011-10-24T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1457,4356.43,4.266923077,2.99,0.296153846,0.923076923,1,344.36472,1469.377771,2887.052229,2.519647917,3671.127015,685.3029854,867.6778493,601.6999213,83.60306409
00-01-28400-03854,NEW_YORK,"Chain112,",2011-10-31T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,524,1828.76,4.266923077,3.49,0.185384615,0.846153846,1,356.9584,1523.114034,305.6459655,2.519647917,1320.295508,508.4644917,899.4094889,623.7045456,-115.2400539
00-01-28400-03854,NEW_YORK,"Chain112,",2011-11-07T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,532,1866.28,4.266923077,3.551538462,0.170769231,0.615384615,0.923076923,328.22452,1400.508779,465.7712212,2.519647917,1340.452692,525.8273083,827.010228,573.4985508,-47.67124245
00-01-28400-03854,NEW_YORK,"Chain112,",2011-11-21T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,866,2589.34,4.266923077,2.99,0.296153846,0.461538462,1,363.6325,1551.591906,1037.748094,2.519647917,2182.015096,407.3249042,916.2258711,635.3660347,-228.0411305
00-01-28400-03854,NEW_YORK,"Chain112,",2011-11-28T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,767,2293.33,4.266923077,2.99,0.296153846,0.384615385,1,301.9773,1288.51391,1004.81609,2.519647917,1932.569952,360.7600479,760.8764748,527.6374353,-166.8773873
00-01-28400-03854,NEW_YORK,"Chain112,",2011-12-05T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,925,2752.63,4.266923077,2.966923077,0.303846154,0.615384615,1,368.6087,1572.824968,1179.805032,2.519647917,2330.674323,421.9556771,928.764143,644.0608254,-222.1051483
00-01-28400-03854,NEW_YORK,"Chain112,",2011-12-12T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2708,5795.11,4.266923077,2.14,0.496923077,0.846153846,1,366.40805,1563.434964,4231.675036,2.519647917,6823.206558,-1028.096558,923.2192798,640.2156843,-1668.312243
00-01-28400-03854,NEW_YORK,"Chain112,",2011-12-19T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1512,4293.56,4.266923077,2.886923077,0.323076923,0.846153846,1,401.52557,1713.278721,2580.281279,2.519647917,3809.70765,483.85235,1011.703066,701.5756547,-217.7233047
00-01-28400-03854,NEW_YORK,"Chain112,",2011-12-26T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,54.45455833,2812,5671.52,4.265,2.09,0.506666667,1.083333333,1,372.80194,1590.000274,4081.519726,2.519647917,7085.249942,-1413.729942,939.3296315,650.6706426,-2064.400584
00-01-28400-03854,NEW_YORK,"Chain112,",2012-01-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,516,1683.47,4.266923077,3.259230769,0.233846154,0.846153846,1,351.55515,1500.058782,183.4112177,2.519647917,1300.138325,383.331675,885.7952013,614.2635811,-230.9319061
00-01-28400-03854,NEW_YORK,"Chain112,",2012-01-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1967,4218.58,4.266923077,2.157692308,0.493076923,1,1,359.1749,1532.571669,2686.008331,2.519647917,4956.147452,-737.5674521,904.9942885,627.577381,-1365.144833
00-01-28400-03854,NEW_YORK,"Chain112,",2012-01-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2379,4771.9,4.266923077,2.025384615,0.522307692,0.769230769,1,366.45486,1563.634699,3208.265301,2.519647917,5994.242394,-1222.342394,923.3372246,640.2974742,-1862.639868
00-01-28400-03854,NEW_YORK,"Chain112,",2012-01-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,513,1770.37,4.266923077,3.44,0.195384615,0.846153846,1,360.6531,1538.879035,231.4909648,2.519647917,1292.579381,477.7906187,908.7188321,630.1602031,-152.3695843
00-01-28400-03854,NEW_YORK,"Chain112,",2012-01-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,3667,9164.01,4.266923077,2.499230769,0.416153846,0.769230769,1,441.09973,1882.138617,7281.871383,2.519647917,9239.54891,-75.53891042,1111.416016,770.7226014,-846.2615118
00-01-28400-03854,NEW_YORK,"Chain112,",2012-02-06T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,58.015975,835,2747.94,4.265,3.290833333,0.225833333,0.75,1,306.01294,1305.145189,1442.794811,2.519647917,2103.90601,644.0339896,771.0448667,534.1003224,109.9336672
00-01-28400-03854,NEW_YORK,"Chain112,",2012-02-13T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,569,1865.49,4.266923077,3.277692308,0.23,0.846153846,1,322.76324,1377.205917,488.2840829,2.519647917,1433.679665,431.8103354,813.2497252,563.9561919,-132.1458565
00-01-28400-03854,NEW_YORK,"Chain112,",2012-02-20T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,554,1907.76,4.266923077,3.432307692,0.198461538,0.615384615,1,339.84628,1450.097935,457.6620653,2.519647917,1395.884946,511.8750542,856.2929714,593.8049633,-81.92990918
00-01-28400-03854,NEW_YORK,"Chain112,",2012-02-27T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,686,2228.15,4.266923077,3.264615385,0.232307692,0.615384615,1,360.08618,1536.460031,691.6899689,2.519647917,1728.478471,499.6715292,907.2903933,629.1696379,-129.4981087
00-01-28400-03854,NEW_YORK,"Chain112,",2012-03-05T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,629,2049.16,4.266923077,3.267692308,0.231538462,0.615384615,1,356.12674,1519.565405,529.5945948,2.519647917,1584.85854,464.3014604,897.3139985,622.2514067,-157.9499463
00-01-28400-03854,NEW_YORK,"Chain112,",2012-03-12T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,625,2031.67,4.266923077,3.260769231,0.233076923,0.615384615,1,361.1546,1541.018897,490.6511029,2.519647917,1574.779948,456.8900521,909.9824355,631.0364616,-174.1464095
00-01-28400-03854,NEW_YORK,"Chain112,",2012-03-19T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,447,1557.63,4.266923077,3.483846154,0.186153846,0.384615385,1,295.37576,1260.345647,297.2843533,2.519647917,1126.282619,431.3473812,744.2429183,516.1027284,-84.75534714
00-01-28400-03854,NEW_YORK,"Chain112,",2012-03-26T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,514,1687.77,4.266923077,3.286153846,0.226923077,0.615384615,1,343.53232,1465.825984,221.9440161,2.519647917,1295.099029,392.6709708,865.5804944,600.2454895,-207.5745186
00-01-28400-03854,NEW_YORK,"Chain112,",2012-04-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,601,2078.95,4.266923077,3.459230769,0.190769231,0.307692308,0.923076923,316.44397,1350.242078,728.7079219,2.519647917,1514.308398,564.6416021,797.3273898,552.9146884,11.72691369
00-01-28400-03854,NEW_YORK,"Chain112,",2012-04-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,54.45455833,1622,3252.94,4.265,2.0275,0.521666667,0.666666667,1,292.02023,1245.466281,2007.473719,2.519647917,4086.868921,-833.9289208,735.7881641,509.6781168,-1343.607038
00-01-28400-03854,NEW_YORK,"Chain112,",2012-04-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,438,1521.72,4.266923077,3.475384615,0.187692308,0.538461538,0.846153846,325.46426,1388.730962,132.9890383,2.519647917,1103.605788,418.1142125,820.0553447,568.675617,-150.5614045
00-01-28400-03854,NEW_YORK,"Chain112,",2012-04-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1257,3167.5,4.266923077,2.538461538,0.406923077,0.538461538,1,315.7676,1347.356059,1820.143941,2.519647917,3167.197431,0.30256875,795.6231755,551.7328839,-551.4303151
00-01-28400-03854,NEW_YORK,"Chain112,",2012-04-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,826,2471,4.266923077,2.991538462,0.297692308,0.461538462,1,341.97244,1459.170096,1011.829904,2.519647917,2081.229179,389.7708208,861.650146,597.5199499,-207.7491291
00-01-28400-03854,NEW_YORK,"Chain112,",2012-05-07T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1762,5782.67,4.266923077,3.280769231,0.23,0.846153846,1,584.33887,2493.329009,3289.340991,2.519647917,4439.619629,1343.050371,1472.328216,1021.000793,322.0495781
00-01-28400-03854,NEW_YORK,"Chain112,",2012-05-14T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,758,2260,4.266923077,2.983076923,0.300769231,0.692307692,1,459.0746,1958.836005,301.1639952,2.519647917,1909.893121,350.1068792,1156.706359,802.1296453,-452.0227661
00-01-28400-03854,NEW_YORK,"Chain112,",2012-05-21T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2521,5082,4.266923077,2.038461538,0.519230769,0.769230769,1,510.4562,2178.07734,2903.92266,2.519647917,6352.032398,-1270.032398,1286.169901,891.9074387,-2161.939837
00-01-28400-03854,NEW_YORK,"Chain112,",2012-05-28T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,55.270395,1156,2890,4.265,2.5,0.415833333,0.75,1,395.6032,1687.247648,1202.752352,2.519647917,2912.712992,-22.71299167,996.7807787,690.4668693,-713.179861
00-01-28400-03854,NEW_YORK,"Chain112,",2012-06-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,914,2719.78,4.266923077,2.968461538,0.303076923,0.692307692,1,424.08636,1809.543876,910.2361239,2.519647917,2302.958196,416.8218042,1068.548313,740.9955626,-324.1737585
00-01-28400-03854,NEW_YORK,"Chain112,",2012-06-11T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2344,5015.02,4.266923077,2.14,0.496923077,0.692307692,1,489.04657,2086.724095,2928.295905,2.519647917,5906.054717,-891.0347167,1232.225171,854.498924,-1745.533641
00-01-28400-03854,NEW_YORK,"Chain112,",2012-06-18T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,678,2199.82,4.266923077,3.366923077,0.214615385,0.461538462,0.923076923,429.2516,1831.583558,368.2364422,2.519647917,1708.321288,491.4987125,1081.5629,750.0206582,-258.5219457
00-01-28400-03854,NEW_YORK,"Chain112,",2012-06-25T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,624,1998.76,4.266923077,3.305384615,0.227692308,0.461538462,0.923076923,426.2336,1818.705984,180.054016,2.519647917,1572.2603,426.4997,1073.958602,744.7473817,-318.2476817
00-01-28400-03854,NEW_YORK,"Chain112,",2012-07-02T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2468,4947.48,4.266923077,2.010769231,0.525384615,0.692307692,1,518.1948,2211.09735,2736.38265,2.519647917,6218.491058,-1271.011058,1305.668448,905.4289022,-2176.439961
00-01-28400-03854,NEW_YORK,"Chain112,",2012-07-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1786,3589.15,4.266923077,2.037692308,0.519230769,0.538461538,1,441.35165,1883.21354,1705.93646,2.519647917,4500.091179,-910.9411792,1112.050765,771.162775,-1682.103954
00-01-28400-03854,NEW_YORK,"Chain112,",2012-07-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1239,3097.86,4.266923077,2.500769231,0.415384615,0.461538462,1,417.5695,1781.736936,1316.123064,2.519647917,3121.843769,-23.98376875,1052.128121,729.608815,-753.5925838
00-01-28400-03854,NEW_YORK,"Chain112,",2012-07-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,675,2196.6,4.266923077,3.254615385,0.235384615,0.538461538,1,448.17297,1912.319588,284.2804119,2.519647917,1700.762344,495.8376562,1129.23809,783.081498,-287.2438417
00-01-28400-03854,NEW_YORK,"Chain112,",2012-07-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2419,5176.66,4.266923077,2.14,0.496923077,0.615384615,1,504.5656,2152.942602,3023.717398,2.519647917,6095.02831,-918.3683104,1271.327663,881.6149396,-1799.98325
00-01-28400-03854,NEW_YORK,"Chain112,",2012-08-06T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,935,2802.42,4.266923077,2.996923077,0.296923077,0.538461538,1,448.20938,1912.474947,889.9450532,2.519647917,2355.870802,446.5491979,1129.329831,783.1451163,-336.5959184
00-01-28400-03854,NEW_YORK,"Chain112,",2012-08-13T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.80505833,594,2073.04,4.265,3.489166667,0.179166667,0.333333333,0.333333333,417.86917,1782.21201,290.82799,2.519647917,1496.670863,576.3691375,1052.883184,729.3288264,-152.9596889
00-01-28400-03854,NEW_YORK,"Chain112,",2012-08-20T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,489,1587.48,4.266923077,3.243076923,0.238461538,0.384615385,1,435.23993,1857.135301,-269.6553013,2.519647917,1232.107831,355.3721687,1096.651383,760.4839184,-405.1117497
00-01-28400-03854,NEW_YORK,"Chain112,",2012-08-27T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1099,2739.87,4.266923077,2.487692308,0.418461538,0.384615385,1,429.3205,1831.877549,907.9924512,2.519647917,2769.09306,-29.22306042,1081.736503,750.1410454,-779.3641059
00-01-28400-03854,NEW_YORK,"Chain112,",2012-09-03T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1630,3488.56,4.266923077,2.14,0.496923077,0.538461538,1,345.719,1475.156379,2013.403621,2.519647917,4107.026104,-618.4661042,871.0901581,604.0662211,-1222.532325
00-01-28400-03854,NEW_YORK,"Chain112,",2012-09-10T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,438,1460.72,4.266923077,3.366153846,0.213846154,0.307692308,0.538461538,232.55322,992.286701,468.433299,2.519647917,1103.605788,357.1142125,585.9522363,406.3344647,-49.22025224
00-01-28400-03854,NEW_YORK,"Chain112,",2012-09-17T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,501,1713.69,4.266923077,3.432307692,0.197692308,0.384615385,0.307692308,270.3777,1153.680848,560.0091524,2.519647917,1262.343606,451.3463937,681.2566085,472.4242391,-21.07784535
00-01-28400-03854,NEW_YORK,"Chain112,",2012-09-24T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,490,1612.1,4.266923077,3.29,0.226153846,0.615384615,0.923076923,327.1239,1395.812518,216.2874821,2.519647917,1234.627479,377.4725208,824.2370531,571.5754648,-194.102944
00-01-28400-03854,NEW_YORK,"Chain112,",2012-10-01T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,480,1571.1,4.266923077,3.273846154,0.23,0.615384615,0.923076923,333.76038,1424.129868,146.9701324,2.519647917,1209.431,361.669,840.9586461,583.1712215,-221.5022215
00-01-28400-03854,NEW_YORK,"Chain112,",2012-10-08T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,510,1660.2,4.266923077,3.266923077,0.231538462,0.615384615,0.923076923,312.0847,1331.641408,328.5585916,2.519647917,1285.020438,375.1795625,786.3435642,545.2978442,-170.1182817
00-01-28400-03854,NEW_YORK,"Chain112,",2012-10-15T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,525,1692.76,4.266923077,3.241538462,0.237692308,0.538461538,0.923076923,332.18094,1417.390519,275.3694814,2.519647917,1322.815156,369.9448437,836.9790134,580.4115052,-210.4666614
00-01-28400-03854,NEW_YORK,"Chain112,",2012-10-22T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2165,4358.5,4.266923077,2.038461538,0.519230769,0.923076923,1,323.25726,1379.313862,2979.186138,2.519647917,5455.03774,-1096.53774,814.4944817,564.8193808,-1661.35712
00-01-28400-03854,NEW_YORK,"Chain112,",2012-10-29T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.80505833,1601,3425.36,4.265,2.14,0.496666667,0.166666667,1,242.09346,1032.528607,2392.831393,2.519647917,4033.956315,-608.5963146,609.9902821,422.5383248,-1031.134639
00-01-28400-03854,NEW_YORK,"Chain112,",2012-11-05T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,614,2083.46,4.266923077,3.433076923,0.196923077,0.230769231,0.307692308,247.27153,1055.088598,1028.371402,2.519647917,1547.063821,536.3961792,623.0371954,432.0514022,104.344777
00-01-28400-03854,NEW_YORK,"Chain112,",2012-11-12T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1345,3362.5,4.266923077,2.5,0.416153846,0.538461538,1,365.29642,1558.691724,1803.808276,2.519647917,3388.926448,-26.42644792,920.4183636,638.2733608,-664.6998087
00-01-28400-03854,NEW_YORK,"Chain112,",2012-11-19T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1253,3132.5,4.266923077,2.5,0.416153846,0.461538462,1,322.02893,1374.072673,1758.427327,2.519647917,3157.11884,-24.61883958,811.3995226,562.6731503,-587.2919899
00-01-28400-03854,NEW_YORK,"Chain112,",2012-11-26T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,716,2134,4.266923077,2.976153846,0.301538462,0.384615385,1,294.68793,1257.410729,876.589271,2.519647917,1804.067908,329.9320917,742.5098289,514.9009001,-184.9688084
00-01-28400-03854,NEW_YORK,"Chain112,",2012-12-03T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1134,2835,4.266923077,2.5,0.416153846,0.461538462,1,350.26825,1494.567679,1340.432321,2.519647917,2857.280738,-22.2807375,882.5526664,612.0150127,-634.2957502
00-01-28400-03854,NEW_YORK,"Chain112,",2012-12-10T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,717,2150,4.266923077,2.997692308,0.296923077,0.384615385,1,278.7178,1189.267413,960.7325872,2.519647917,1806.587556,343.4124437,702.2707241,486.9966887,-143.5842449
00-01-28400-03854,NEW_YORK,"Chain112,",2012-12-17T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,942,2826,4.266923077,3,0.296153846,0.538461538,1,419.4593,1789.800567,1036.199433,2.519647917,2373.508338,452.4916625,1056.889751,732.9108156,-280.4191531
00-01-28400-03854,NEW_YORK,"Chain112,",2012-12-24T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,981,2943,4.266923077,3,0.296153846,0.461538462,0.923076923,370.72964,1581.874856,1361.125144,2.519647917,2471.774606,471.2253937,934.1081651,647.7666911,-176.5412974
00-01-28400-03875,NEW_YORK,"Chain112,",2011-04-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2468,4945.5,4.182307692,2.014615385,0.514615385,0.153846154,1,419.45612,1754.294557,3191.205443,2.705519877,6677.223056,-1731.723056,1134.84687,619.4476872,-2351.170743
00-01-28400-03875,NEW_YORK,"Chain112,",2011-04-11T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,3176,6370.43,4.182307692,2.014615385,0.514615385,0.384615385,1,558.4705,2335.695468,4034.734532,2.705519877,8592.731129,-2222.301129,1510.953038,824.7424298,-3047.043558
00-01-28400-03875,NEW_YORK,"Chain112,",2011-04-18T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1376,4114.24,4.266923077,2.99,0.296153846,0.538461538,0.538461538,637.58185,2720.512709,1393.727291,2.705519877,3722.79535,391.4446496,1724.990368,995.522341,-604.0776914
00-01-28400-03875,NEW_YORK,"Chain112,",2011-04-25T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,996,2988.02,4.266923077,3,0.296153846,0.615384615,0.538461538,624.71344,2665.604194,322.4158064,2.705519877,2694.697797,293.3222028,1690.174629,975.4295644,-682.1073616
00-01-28400-03875,NEW_YORK,"Chain112,",2011-05-09T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,3514,10453.05,4.266923077,2.975384615,0.302307692,1.076923077,1,1266.0591,5402.176791,5050.873209,2.705519877,9507.196847,945.8531532,3425.34806,1976.82873,-1030.975577
00-01-28400-03875,NEW_YORK,"Chain112,",2011-05-16T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1971,4925.03,4.266923077,2.498461538,0.416153846,0.461538462,1,818.0369,3490.500526,1434.529474,2.705519877,5332.579677,-407.549677,2213.215093,1277.285434,-1684.835111
00-01-28400-03875,NEW_YORK,"Chain112,",2011-05-23T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,4289,8615,4.266923077,2.038461538,0.519230769,0.846153846,1,1002.6586,4278.267119,4336.732881,2.705519877,11603.97475,-2988.974751,2712.712772,1565.554347,-4554.529098
00-01-28400-03875,NEW_YORK,"Chain112,",2011-05-30T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2318,5795.5,4.266923077,2.500769231,0.415384615,0.692307692,1,777.70056,3318.388466,2477.111534,2.705519877,6271.395074,-475.8950743,2104.084323,1214.304143,-1690.199217
00-01-28400-03875,NEW_YORK,"Chain112,",2011-06-06T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1691,4896.91,4.266923077,2.953076923,0.305384615,0.615384615,1,772.6184,3296.703281,1600.206719,2.705519877,4575.034112,321.8758884,2090.334438,1206.368842,-884.4929538
00-01-28400-03875,NEW_YORK,"Chain112,",2011-06-20T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1148,4190.6,4.266923077,3.682307692,0.138461538,0.615384615,0.384615385,709.9268,3029.203046,1161.396954,2.705519877,3105.936818,1084.663182,1920.721068,1108.481977,-23.81879591
00-01-28400-03875,NEW_YORK,"Chain112,",2011-06-27T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2303,5728.47,4.266923077,2.488461538,0.416923077,0.692307692,1,764.75934,3263.169276,2465.300724,2.705519877,6230.812276,-502.3422761,2069.071595,1194.097681,-1696.439957
00-01-28400-03875,NEW_YORK,"Chain112,",2011-07-04T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,3667,7366.34,4.266923077,2.037692308,0.519230769,0.769230769,1,800.12384,3414.066877,3952.273123,2.705519877,9921.141388,-2554.801388,2164.750953,1249.315924,-3804.117312
00-01-28400-03875,NEW_YORK,"Chain112,",2011-07-11T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1877,4672.75,4.266923077,2.49,0.416923077,0.538461538,1,766.9554,3272.539695,1400.210305,2.705519877,5078.260809,-405.5108086,2075.013079,1197.526616,-1603.037425
00-01-28400-03875,NEW_YORK,"Chain112,",2011-07-18T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,2052,5109.48,4.266923077,2.49,0.416923077,0.692307692,1,778.5783,3322.133715,1787.346285,2.705519877,5551.726787,-442.2467871,2106.459066,1215.674649,-1657.921436
00-01-28400-03875,NEW_YORK,"Chain112,",2011-07-25T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,1695,4982.05,4.266923077,2.947692308,0.306923077,0.615384615,1,733.7828,3130.994763,1851.055237,2.705519877,4585.856191,396.1938089,1985.263951,1145.730812,-749.5370032
00-01-28400-03875,NEW_YORK,"Chain112,",2011-08-01T00:00:00.000Z,PEPSICO INC,TORTILLA CHIP,56.26959154,5863,11667.37,4.266923077,1.99,0.536923077,0.846153846,1,1172.6997,5003.819412,6663.550588,2.705519877,15862.46304,-4195.093037,3172.762348,1831.057064,-6026.150102
